기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요
20170102,20170102,거기에 반기를 든 기자가 없었다는것도 문제다 그자리에 뭐 우르르 갔냐,644,1
20170102,20170102,알아서 기는 기자..기레기? 뭣들 하는 짓인지...담번에 또 저런자리간다면 진짜 쓰레기지...기자가 아니라 방청객수준..한심,243,2
20170102,20170102,질문하는 기레기가 없더라~  닭만보면 이나라 기레기들은 전부 벙어리가 되는거냐? 질문을 못하게 했다는 개소리는 말자~  기자라는 직업이 뭔데?,498,4
20170102,20170102,박근혜는 아침 혼밥 먹으면서 키득거리며 아침드라마를 11시까지 늘어지게 보고 저녁도 혼밥 먹으면서 저녁드라마를 보기 시작하면 주변에서 아무도 전화도 못하고 접근이 안된다. 국정을 고민하거나 정치 경제등 국가 현안을 전혀 고민도 공부도 안 하는  참 감각이 결여된 혼이 비정상인 인간임이 확연히 들어났다.,1337,4
20170102,20170102,거기있던 니덜은 기자자격도 없다.,289,3
20170102,20170102,순시리가 15분전에 전화해서 하라고 했나보지 뭐,1148,6
20170102,20170102,멍청한 기자들..........칠푼이에게 또 당했네...,288,2
20170102,20170102,기자들은 취재 거부를 했어야 한다. 또 그러면 거부해라,6505,40
20170102,20170102,뭐야 이여자 뭐했었어? ㅡ..ㅡ?,4472,34
20170102,20170102,그런 간담회  왜 하나?,238,1
20170102,20170102,최후의 발악인가? 무식한 대통령이?,425,3
20170102,20170102,청와대 기자놈들  니들이 들러리냐?,604,3
20170102,20170102,간담회가 아니고 하소연장이네 푸념하는시간,624,1
20170102,20170102,질문할까바 겁나구 자기변명은 하구싶구..꼼수꼼수,1767,3
20170102,20170102,5촌이 뭐길래..,910,3
20170102,20170102,어이가 없다,231,1
20170102,20170102,지금 청와대에 기자가 왜 필요하냐? 하는일도 없는 청와대에 기자들이 들어가서 탱자탱자 잘 놀고 있다가 박가녀 말만 받아쓰는게 기자 역할이냐? 정말 다 철수하던지! 다 짜르던지! 한심해서 봐줄수가 없다!!!!,481,2
20170102,20170102,교수 짤리면 소설쓰세요,1123,3
20170102,20170102,"이 기사가 사실이라면,,,, 절대 정상참작이니, 반성중이니,  마지못해 그랬다느니 하면서 봐주면 안된다. 청문회때 뻔뻔하게 거짓말 하던 얼굴이 생생하다. 청문회 위증도 반드시 고발하여 가중처벌 받아야한다. 엄벌백계라는 말이 딱 필요한 때다.",1170,1
20170102,20170102,최경희 김경숙 낭궁곤 오줌 지리고 있겠네 질질,460,0
20170102,20170102,김경숙 이양반 큰일났네.. .,400,0
20170102,20170102,이새끼 완전쓰레기네. 힘없는 불쌍한 조교들을 물고 늘어지네..  개쓰레기,1624,3
20170102,20170102,말도 안되는 구차한 변명이다. 이실직고해라.,1303,2
20170102,20170102,당신의 영원한 제국은 끝장났다!!,5817,16
20170102,20170102,변명하는 걸 들어보니 악질인 느낌이 온다. 구속각이 나온다.,1455,1
20170102,20170102,"참 교수라는 놈이 말인지 막걸리인지. . .  최고 여자사학의 명문 이대교수의 수준이 이정도라면  대한민국의 앞날이 캄캄하고, 최고의 지성 이화여대 자존심이 무너지는 날입니다.  이런 작자를 교수로 채용한 이대의 수준이 참 한심합니다.",1693,5
20170102,20170102,김경숙 밉상,449,0
20170102,20170102,기억이 또렷하다.너무 당당해서.청문회에서 당당햇던 김경숙.위증죄 ...,1753,4
20170102,20170102,쓰레기,357,0
20170102,20170102,김경숙 넌이제  행복끝  불행 시작이다,1664,3
20170102,20170102,박근혜 부정입학과  정유라 부정입학도  닮은꼴이더라는.....,373,1
20170102,20170102,"김경숙이 그 생긴것도 아주 야비한 여편네로 생겼드만,  청문회에서 계속 깐족깐족 거리듯,  거짓말만 늘어놓고...",178,0
20170102,20170102,김경숙 그녀언두 구속 수사하라!,415,0
20170102,20170102,우울증있으면   다른학생도?  에라  ㅌㅌㅌ,427,0
20170102,20170102,김경숙 청문회때 연기잘하더라ㅋ 이제 감방가야지,206,1
20170102,20170102,둘이  대질심문시키고  서로  물어뜯다  지치게 해주면  되겠네,477,0
20170102,20170102,그아줌마 진짜 니가 그러고도 교수냐 개코다 썅,505,0
20170102,20170102,웬만해서 댓글안달지만  Jtbc의 노력이 이땅의 썩은 고름을  짜내주는것 같아 칭찬할려고 댓글답니다 고생하셨습니다 기자님 ^^*,435,7
20170102,20170102,JTBC  정말 대단합니다. 우리나라에 이런  언론이  있기에  희망이 있습니다.  화이팅!!!,422,7
20170102,20170102,"부끄러운걸 모를거 같은데, 꽁꽁 싸매다니 실망인데?",534,7
20170102,20170102,순실아 어쩌냐? 니새끼 곧 만나겠네? 아니 그네야 어쩌냐? 니새끼 곧 깜빵 들어간다네?,1220,15
20170102,20170102,이가혁기자 정말 수고하셨습니다  정권의 개로 전락한 지상파와 나머지 언론들 보고있나! 이게 바로 참언론 jtbc다!   수신료를 jtbc로! KBS 수신료 폐지!!,7017,76
20170102,20170102,정말로 JTBC에 TV수신료 내고 싶어요~  정말로 저렇게만 매일 뉴스해 준다면 한달 1만원이라도 낼 수 있을 겁니다,2098,17
20170102,20170102,대박이란 이런 게 바로 대박이다. 검찰 뭐했지?,715,10
20170102,20170102,국정원  대한민국 경찰검찰이 못하는 일을 기자가 다허다니 나원참,381,7
20170102,20170102,언론이 존재해야하는 이유를 유감없이 보여주고있지요? 기레기들 좀 배우시지요?,1580,18
20170102,20170102,덴마크에서 잡힌 최초의 한국인 범죄자?,579,9
20170102,20170102,jtbc 사랑합니다,642,14
20170102,20170102,도망갈수는 있어도 숨을곳은 없다. 현지 교민들과 Jtbc 기자님 수고 많으셨어요. 짝짝짝......... 유라야!!엄마 곁으로 가야지. 그동안 사기꾼 엄마 만나 잘살았잖아? 이제 너의 원래 자리로 돌아가는 일만 남았다. 사기꾼 엄마 만나는것도 니 복이고 이런 결말도 너의 복이란다.,1739,15
20170102,20170102,어서와 감옥에서  여독 풀면되겠네,3906,53
20170102,20170102,출입문에선 한 남성이 문을 잠급니다.  저 남성들 신원 아직도 밝혀지지 않았다고하는데 말관리사 경호원 등 나오는데   국정원냄새나는데 ㅎㅎ,5222,70
20170102,20170102,일단  유전자검사부터  받고  시작하자....,1436,19
20170102,20170102,jtbc 대단해~ 짱입니다~!!^^,813,9
20170102,20170102,jtbc 이가혁기자 대단해요 감사합니다^^,722,9
20170102,20170102,저 나라는 경찰이 경찰답게 일을 하네요..,704,9
20170102,20170102,국영방송 KBS에 내는 돈을 돌려줘야겠네 JTBC가 일등공신이다,748,8
20170102,20170102,보고있냐 공중파 이것이 jtbc 다!!,1902,16
20170102,20170102,알바님들 박사모님들 ㅎㅎㅎ 게임 끝난줄  알죠? 어쨋든 고생 많고요 얼마남지않은 막판  돈벌이  잘하세요 인생일대의 대목인데 ㅋㅋㅋ,298,6
20170102,20170102,그알 방송후 피디가  배후밝혀질수있다하니 바로  측근이죽네. 요즘  심근경색은   타살신종인가,375,5
20170102,20170102,최순실이보다 박지만이가 최고 무삽ㄷㅏ,7094,123
20170102,20170102,최씨 박씨와 얽히면 죽음의 그림자가 길게 드리운다,577,4
20170102,20170102,최씨 박씨가 암흑가의 폭력조직 수준이다.  공수부대를 동원해서 진압해야 할것 같다.,2368,17
20170102,20170102,저놈의 집구석은 상스럽기 그지없구만 몇년을 자기 옆에서 함께하던사람을 죽이는데 전혀 망설임이없어,1686,17
20170102,20170102,수상하다,8406,76
20170102,20170102,"차라리 박헌영, 고영태, 노성일처럼 전국민에게 얼굴 밝히고 아는 사실 다 말하는 것이 사는길이다  저들이 밝히지 못하는 무언가를 알고 있는 사람들은 강제 자살, 사고사 당할 것임",369,3
20170102,20170102,개막장 정권에 개막장 콩가루집안! 돈과 권력싸움에 다들 죽어나가는구나!!,303,5
20170102,20170102,재수사 요구합니다 억울한 영혼들이 많습니다,9565,83
20170102,20170102,살인자  집안이구나~~옆에   있는자는  모조리  죽음이다,2615,10
20170102,20170102,아무래도 구린냄새가 너무 심하게난다,2188,14
20170102,20170102,그네야  제발  죄 그만 짓고 아무것도 하지마라,577,3
20170102,20170102,영생교를 우습게 보는구나! 통일교 위에 있다.,1708,10
20170102,20170102,냄새가 난다  더러운냄새,1675,12
20170102,20170102,다 아는데   당사자들만 아니라네 다 아는데  수사를 안하네 다 아는데   다 자살 지병 교통사고네,341,3
20170102,20170102,이집안은 진짜 귀태집안인듯ᆢ,2117,12
20170102,20170102,저토록 공작에 능한 가족사가 또 어딧을까. 있어서는 안될 가족들이 너무 많다,2463,14
20170102,20170102,김어준총수는 부검결과가 나오기전에 아마도 심장쪽일것이다라고 예측했다.....,351,4
20170102,20170102,솜씨가   프로ㅉ,562,5
20170102,20170102,"간잽이답게 안동을 가야지, 왠 미국이냐,,",83,15
20170102,20170102,니가 박쥐원 같은 놈들과 어울려 남는게 있으려나 모르겠다,543,43
20170102,20170102,ㅋㅋ 또 철수~~/,628,52
20170102,20170102,참 안타깝다...... 불쌍하고......,143,33
20170102,20170102,미국?ㅋㅋㅋ 서민 틈새로 파고들어서 서민 목소리 들어도 시원찮은 마당에 미국? 그냥 회사나 운영하면서 살아라...,221,24
20170102,20170102,또..토낀건가...,2487,241
20170102,20170102,뭔가 딱해 보이네..,514,46
20170102,20170102,정치인으론 역부족인 것 같으니 이번 대선을 계기로 은퇴하고 국가에 기여할 수 있는 다른 길 찿길..,113,13
20170102,20170102,대통령 욕심그만부리고 정치포기해라,79,11
20170102,20170102,좋은 인물이긴한데~여러가지 로 안타갑내요~,306,129
20170102,20170102,오지마,154,26
20170102,20170102,또 엑기스만 빨리고  징징짜면서 방황하시는구랴.. 이번엔 어딜가시려나,523,40
20170102,20170102,미국이 마치 힘들 때 찾아가는 고향처럼  이사람 하는 짓도 참 찌질하기 그지 없다.,240,20
20170102,20170102,니땜에 12년 대선으로 칠푸순실년이 국정농락했다. 니가 확실히 그때 문재인 대통령만드는데 일조했어면 지금쯤 니가 1순위 였는데 ~~~영원히 빠이다.,108,18
20170102,20170102,"정치란 당신이 생각하는 것처럼 깨끗하지 못한 것이다. 당신이 참신한건 알겠지만 그와 동시에 무능하며, 결단력이 부족한 것도 알겠다. 애시당초 함께하면 절대 안될 족속들과 손을 잡았으니 이 시점에서 당신이 무엇을 할 수 있겠어요?  자업자득입니다....",79,9
20170102,20170102,박지원부터 내쫏고 시작해... 그러나 내 생각엔 박지원 무리를 쫏아내기전에 안철수부터 쫏겨날거 같다... 거지같은 국민의당 버리고 안철수당 새로 만들어라...,73,6
20170102,20170102,넌 정치할 그릇도 정치할 인간도 못된다 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  이 참에 남은 최소한의 명예를 생각해서라도 정계에서 영원히 철수해라 !!!!!!!!!!!!!!!!!!!!!!!  넌 지난 대선투표일에 문재인 지지 선언 적극적으로 안하고 미쿡으로 뱅기타고 날라갔을때부터 이미 날 샜다 !!!!!!!!!!!!!!! 그때부터 너의 정치인생은 결과가 이미 나와 있었다 !!!!!!!!!!!!,205,35
20170102,20170102,저 시키  또 주식조작 시작하나보다 저거 또 대선출마 한다했다 안한다했다 노가리 개 졸풀거야,422,62
20170102,20170102,"당대표를 민주당+국민의당   2번이나 시켜줬는데, 둘다 별 성과없이 6개월로 못채우고 내려옴~~  이로써, 당신에 대한 검증은 끝났다.  허구헌날, 친노-친문 소리 작작하고, 집에가서 라면이라 끊여드세요.",108,13
20170102,20170102,KAIST 낙하산 교수/마누라 특혜  = 아웃.,405,63
20170102,20170102,에휴... 한숨밖에 안나온다.,466,15
20170102,20170102,90년대 후반까지만 호시절 이었던거 같다 이명박근혜가 국민을 더 힘들어지게 한건 꼭 심판받아야 한다,208,7
20170102,20170102,한 자리만 맡으면 한판씩 해먹으려고하니 자연스럽게 서민들은 피가 쪽쪽 빨리게 되어있는 구조. 헬....,224,5
20170102,20170102,우린 칠푼이 내려오구 문재인이 개혁하면 다시 일어난다,3198,484
20170102,20170102,왜!새누리는  나라를 망하게했을까?,934,34
20170102,20170102,일본처럼..잔업 없애고 대기업 중소기업 임금 격차 없애면....결혼 빨리하고 인구도 늘어 일본보다 앞서 갈수 있다.,69,3
20170102,20170102,갱제살리겠다고 뻥친 쥐바기  준비다됐다고 뻥친 닭그네  벌써 싹수가 보이는 반기름장어  대힌민국 정신차리자,92,7
20170102,20170102,일본이 버틸수 있던이유는 세계적인 수준의 탄탄한 중소기업에 있다는데 우리나라는 중소기업을 딱 대기업 하청공장으로 죽지않을만큼만 하니까 기술개발이니 이런거 할 여력이 없다.  결국 대기업 무너지면 나라경제 무너질수밖에 없는구조... 지금이라도 상생의 길을 찾아야함,646,12
20170102,20170102,진짜 요즘은 희망이안보인다....,149,8
20170102,20170102,파뭍혔다  진작에,2513,82
20170102,20170102,뽕닭 같은게 대텅 하고 있는데 안 파뭍힌게 이상할 뿐이닭,128,8
20170102,20170102,보수정권 10만에 나라가 거덜났다.. 그들이 정권 잡기 10년전으로 경제를 돌려 놨다.일부상류층만을 위한 나라를 만들었어...,80,6
20170102,20170102,우리나라  망했다  기대하지 말자  곰곰히 생각해 봐도 답없다,333,49
20170102,20170102,촛불아 불어라ㅡ대한민국은 망한다 !,320,61
20170102,20170102,최순실사형시키고 재산환수하면 도움되지않믈까요,60,4
20170102,20170102,대통령 잘 뽑아야 한다 다들 정신 빠싹 차려야 합니다,786,14
20170102,20170102,일본인들은 자기들 나라에서 생산되는 제품을 쓰려고 노력하고 일본나라에 대한 애국심 또한 너무 너처 탈입니다. 그러나 한국사람들은 어떻읍니까. 미제.일제 라면 환장을 하는 국민이 한국사람들입니다. made in korea  제품을 많이 애용해야 합니다. 해외여행도 자제 해야합니다. 한국상인들은 제품값 숙박비등등 인상은 자제를 했으면 합니다. 현실적인 가격  바가지는 상술은 이제  없어져야 한국사회가 커나갈거라 생각합니다. 노동력도 이제 8시간 근무를 법으로 강화할때입니다. 열정페이는 이제 영원히 없어져야 합니다.,161,41
